User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,User-City,User-State,User-Country,User-Age,Series-Title,Genre
493,0385472951,8,The Partner,John Grisham,1997,Doubleday Books,manhattan, kansas,United States,29.0,partner,Thriller
505,0345313860,7,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books,washington, dc,United States,51.0,vampire chronicles,Horror
507,0142001740,10,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,dumas, arkansas,United States,33.0,secret life of bees,Historical Fiction
507,0679893105,9,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1998,Knopf Books for Young Readers,dumas, arkansas,United States,33.0,his dark materials,Fantasy
595,0446672211,10,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,hollywood, florida,United States,17.0,where the heart is (oprah's book club (paperback)),Fiction
638,0151001006,10,Snow Falling on Cedars,David Guterson,1994,Harcourt,san diego, california,United States,20.0,snow falling on cedars,Historical Fiction
638,0316969443,10,Suzanne's Diary for Nicholas,James Patterson,2001,"Little, Brown",san diego, california,United States,20.0,suzanne's diary for nicholas,Romance
638,0345339711,10,"The Two Towers (The Lord of the Rings, Part 2)",J.R.R. TOLKIEN,1986,Del Rey,san diego, california,United States,20.0,ring,Fantasy
638,0385470819,9,A Time to Kill,JOHN GRISHAM,1993,Doubleday,san diego, california,United States,20.0,time to kill,Thriller
638,0385504209,10,The Da Vinci Code,Dan Brown,2003,Doubleday,san diego, california,United States,20.0,da vinci code,Thriller
638,0446523569,10,Message in a Bottle,Nicholas Sparks,1998,Warner Books,san diego, california,United States,20.0,message in a bottle,Romance
638,0446525537,9,A Walk to Remember,Nicholas Sparks,1999,Warner Books,san diego, california,United States,20.0,walk to remember,Romance
638,0670892963,7,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books,san diego, california,United States,20.0,bridget jones,Romance
638,0679442790,10,The Reader,Bernhard Schlink,1997,Random House,san diego, california,United States,20.0,reader,Historical Fiction
638,1558747028,10,Chicken Soup for the College Soul : Inspiring and Humorous Stories for College Students (Chicken Soup for the Soul),Jack Canfield,1999,Health Communications,san diego, california,United States,20.0,ring,Fantasy
643,2253049417,9,"Bilbo, Le Hobbit",J. R. R. Tolkien,2002,Pocket (FR),grenoble, rhone-alpes,France,23.0,hobbit,Fantasy
657,038529929X,6,Hannibal,Thomas Harris,1999,Del Sol Press,chattanooga, tennessee,United States,33.0,hannibal,Thriller
685,0743211383,10,Dreamcatcher,Stephen King,2001,Scribner,stevens point, wisconsin,United States,21.0,dreamcatcher,Horror
709,0345391802,7,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books,roanoke, virginia,United States,14.0,hitchhiker's guide to the galaxy,Science Fiction
713,0753804700,10,Reader,Bernhard Schlink,0,Phoenix Books,abingdon, n/a,United Kingdom,49.0,reader,Historical Fiction
758,0140620125,10,Wuthering Heights (Penguin Popular Classics),Emily Bronte,1994,Penguin Books Ltd,duesseldorf, n/a,Germany,33.0,ring,Fantasy
763,0553211412,8,Wuthering Heights,Emily Bronte,1983,Bantam,oakland, california,United States,33.0,ring,Fantasy
763,0671510053,10,SHIPPING NEWS,Annie Proulx,1994,Scribner,oakland, california,United States,33.0,shipping news,Fiction
805,0060928336,7,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,sonoma, california,United States,34.0,divine secrets of the ya-ya sisterhood: a novel,Fiction
805,0156027321,9,Life of Pi,Yann Martel,2003,Harvest Books,sonoma, california,United States,34.0,life of pi,Fiction
805,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,sonoma, california,United States,34.0,ring,Fantasy
805,0671003755,8,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press,sonoma, california,United States,34.0,she's come undone (oprah's book club (paperback)),Fiction
819,0446364193,7,Along Came a Spider (Alex Cross Novels),James Patterson,1993,Warner Books,deer park, new york,United States,33.0,alex cross,Thriller
882,0385504209,10,The Da Vinci Code,Dan Brown,2003,Doubleday,berkeley, california,United States,23.0,da vinci code,Thriller
882,0517556278,8,Mammoth Hunters (Earth's Children),Jean M. Auel,1990,Crown Publishers,berkeley, california,United States,23.0,earth's children,Historical Fiction
882,0553250426,10,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,Bantam Books,berkeley, california,United States,23.0,earth's children,Historical Fiction
882,0553272586,5,Farewell to Manzanar: A True Story of Japanese American Experience During and  After the World War II Internment,Jeanne W. Houston,1983,Bantam Books,berkeley, california,United States,23.0,ring,Fantasy
882,0618260307,10,The Hobbit: Or There and Back Again,J. R. R. Tolkien,2002,Houghton Mifflin Company,berkeley, california,United States,23.0,hobbit,Fantasy
882,067976402X,10,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,berkeley, california,United States,23.0,snow falling on cedars,Historical Fiction
899,0971880107,2,Wild Animus,Rich Shapero,2004,Too Far,bielefeld, nordrhein-westfalen,Germany,23.0,wild animus,Fiction
900,0060928336,9,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,scranton, pennsylvania,United States,25.0,divine secrets of the ya-ya sisterhood: a novel,Fiction
915,0156027321,10,Life of Pi,Yann Martel,2003,Harvest Books,humble, texas,United States,50.0,life of pi,Fiction
1008,0312195516,9,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,boston, massachusetts,United States,33.0,red tent (bestselling backlist),Historical Fiction
1021,0060930535,10,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,rowland, north carolina,United States,33.0,poisonwood bible: a novel,Historical Fiction
1025,0060928336,5,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,maidstone, england,United Kingdom,33.0,divine secrets of the ya-ya sisterhood: a novel,Fiction
1031,0671027360,7,Angels & Demons,Dan Brown,2001,Pocket Star,sparks, maryland,United States,52.0,angels & demons,Thriller
1054,1400034779,8,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,burnsville, minnesota,United States,37.0,no. 1 ladies' detective agency,Mystery
1075,0142001740,10,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,hurst, texas,United States,49.0,secret life of bees,Historical Fiction
1075,0375726403,7,Empire Falls,Richard Russo,2002,Vintage Books USA,hurst, texas,United States,49.0,empire falls,Fiction
1075,0385504209,7,The Da Vinci Code,Dan Brown,2003,Doubleday,hurst, texas,United States,49.0,da vinci code,Thriller
1075,0767902521,9,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books,hurst, texas,United States,49.0,ring,Fantasy
1075,1400034779,5,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,hurst, texas,United States,49.0,no. 1 ladies' detective agency,Mystery
1113,0385324057,9,Summer Sisters,Judy Blume,1998,Delacorte Press,richmond, missouri,United States,22.0,summer sisters,Fiction
1129,014025448X,7,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books,bothell, washington,United States,53.0,mitford years,Fiction
1129,0385472951,6,The Partner,John Grisham,1997,Doubleday Books,bothell, washington,United States,53.0,partner,Thriller
1129,0385493800,6,The Testament,John Grisham,1999,Doubleday Books,bothell, washington,United States,53.0,testament,Thriller
1161,0375725784,5,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA,brier, washington,United States,33.0,ring,Fantasy
1167,0440224675,8,Hannibal,Thomas Harris,2000,Dell Publishing Company,milwaukee, wisconsin,United States,25.0,hannibal,Thriller
1211,0385504209,9,The Da Vinci Code,Dan Brown,2003,Doubleday,rennes, bretagne,France,22.0,da vinci code,Thriller
1248,0553110721,10,"House Harkonnen (Dune: House Trilogy, Book 2)",Brian Herbert,2000,Bantam Books,dixon, california,United States,33.0,dune,Science Fiction
1248,0553580272,10,"House Atreides (Dune: House Trilogy, Book 1)",Brian Herbert,2000,Spectra Books,dixon, california,United States,33.0,dune,Science Fiction
1249,0440226430,5,Summer Sisters,Judy Blume,1999,Dell Publishing Company,surrey, british columbia,Canada,33.0,summer sisters,Fiction
1261,0452282152,7,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,el paso, texas,United States,46.0,ring,Fantasy
1264,0375707972,8,The Reader,Bernhard Schlink,1999,Vintage Books USA,antelope, california,United States,33.0,reader,Historical Fiction
1309,0316969680,7,The Beach House,James Patterson,2002,"Little, Brown",walker, louisiana,United States,28.0,beach house,Fiction
1343,0590660543,10,Northern Lights (His Dark Materials S.),Philip Pullman,1998,Scholastic Point,bishop auckland, england,United Kingdom,33.0,his dark materials,Fantasy
1368,0060514949,7,Dead Ringer,Lisa Scottoline,2004,HarperTorch,hopewell, virginia,United States,22.0,ring,Fantasy
1368,0375411992,5,Blackwood Farm (The Vampire Chronicles),Anne Rice,2002,Alfred A. Knopf,hopewell, virginia,United States,22.0,vampire chronicles,Horror
1376,0345417623,8,Timeline,MICHAEL CRICHTON,2000,Ballantine Books,peoria, illinois,United States,33.0,timeline,Science Fiction
1377,0440224764,8,The Partner,John Grisham,1998,Dell Publishing Company,swansea, massachusetts,United States,20.0,partner,Thriller
1399,037542217X,9,The Kalahari Typing School for Men : More from the No. 1 Ladies' Detective Agency,Alexander McCall Smith,2003,Pantheon,york, maine,United States,41.0,no. 1 ladies' detective agency,Mystery
1412,0156027321,9,Life of Pi,Yann Martel,2003,Harvest Books,winston-salem, north carolina,United States,47.0,life of pi,Fiction
1424,0060930535,7,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,north avoca, new south wales,Australia,33.0,poisonwood bible: a novel,Historical Fiction
1424,0061097314,5,The Bean Trees,Barbara Kingsolver,1998,HarperTorch,north avoca, new south wales,Australia,33.0,bean trees,Fiction
1424,0767902521,8,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books,north avoca, new south wales,Australia,33.0,ring,Fantasy
1424,0804106304,6,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),north avoca, new south wales,Australia,33.0,joy luck club,Fiction
1435,0060915544,10,The Bean Trees,Barbara Kingsolver,1989,Perennial,st. louis, missouri,United States,36.0,bean trees,Fiction
1435,0446672211,8,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,st. louis, missouri,United States,36.0,where the heart is (oprah's book club (paperback)),Fiction
1435,0971880107,5,Wild Animus,Rich Shapero,2004,Too Far,st. louis, missouri,United States,36.0,wild animus,Fiction
1436,044022165X,6,The Rainmaker,JOHN GRISHAM,1996,Dell,sault ste. marie, ontario,Canada,33.0,rainmaker,Legal Thriller
1486,0971880107,5,Wild Animus,Rich Shapero,2004,Too Far,montmorency, victoria,Australia,75.0,wild animus,Fiction
1504,0345370775,8,Jurassic Park,Michael Crichton,1999,Ballantine Books,iowa city, iowa,United States,33.0,jurassic park,Science Fiction
1511,0345391802,9,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books,cuyahoga falls, ohio,United States,25.0,hitchhiker's guide to the galaxy,Science Fiction
1513,0671510053,8,SHIPPING NEWS,Annie Proulx,1994,Scribner,oak hill, virginia,United States,40.0,shipping news,Fiction
1530,044023722X,8,A Painted House,John Grisham,2001,Dell Publishing Company,hartsdale, new york,United States,26.0,painted house,Fiction
1535,067976402X,10,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,virginia beach, virginia,United States,69.0,snow falling on cedars,Historical Fiction
1548,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,brooklyn, new york,United States,28.0,ring,Fantasy
1548,0765342294,8,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,2002,Starscape Books,brooklyn, new york,United States,28.0,ender's game (ender wiggins saga (paperback)),Science Fiction
1558,0609610597,10,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002,Crown,normal, illinois,United States,61.0,earth's children,Historical Fiction
1585,0316182540,7,White Oleander : A Novel,Janet Fitch,2001,"Little, Brown",albuquerque, new mexico,United States,29.0,white oleander : a novel,Fiction
1597,0316569321,7,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown",west columbia, texas,United States,23.0,white oleander : a novel,Fiction
1619,0440225701,9,The Street Lawyer,JOHN GRISHAM,1999,Dell,visalia, california,United States,33.0,street lawyer,Legal Thriller
1650,0804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),victoria, british columbia,Canada,33.0,joy luck club,Fiction
1652,0385504209,7,The Da Vinci Code,Dan Brown,2003,Doubleday,new york, new york,United States,33.0,da vinci code,Thriller
1674,0375725784,10,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA,minneapolis, minnesota,United States,26.0,ring,Fantasy
1674,0618129030,8,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,2001,Houghton Mifflin Company,minneapolis, minnesota,United States,26.0,ring,Fantasy
1674,0812505166,10,Wuthering Heights,Emily Bronte,1989,Tor Classics,minneapolis, minnesota,United States,26.0,ring,Fantasy
1733,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,independence, west virginia,United States,30.0,harry potter,Fantasy
1733,0971880107,1,Wild Animus,Rich Shapero,2004,Too Far,independence, west virginia,United States,30.0,wild animus,Fiction
1768,0440226430,10,Summer Sisters,Judy Blume,1999,Dell Publishing Company,newington, connecticut,United States,25.0,summer sisters,Fiction
1773,0804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),northridge, california,United States,16.0,joy luck club,Fiction
1790,044022165X,5,The Rainmaker,JOHN GRISHAM,1996,Dell,chicago, illinois,United States,25.0,rainmaker,Legal Thriller
1803,0385504209,9,The Da Vinci Code,Dan Brown,2003,Doubleday,northville, new york,United States,48.0,da vinci code,Thriller
1805,0312195516,9,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,euless, texas,United States,33.0,red tent (bestselling backlist),Historical Fiction
1848,0156027321,10,Life of Pi,Yann Martel,2003,Harvest Books,bellingham, washington,United States,22.0,life of pi,Fiction
1848,0312852487,10,"The Dragon Reborn (The Wheel of Time, Book 3)",Robert Jordan,1991,Tor Books,bellingham, washington,United States,22.0,wheel of time,Fantasy
1848,0345417623,8,Timeline,MICHAEL CRICHTON,2000,Ballantine Books,bellingham, washington,United States,22.0,timeline,Science Fiction
1848,0345443683,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)",ANNE RICE,2003,Ballantine Books,bellingham, washington,United States,22.0,vampire chronicles,Horror
1848,0786868716,10,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion,bellingham, washington,United States,22.0,five people you meet in heaven,Fiction
1848,0812511816,10,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy,bellingham, washington,United States,22.0,wheel of time,Fantasy
1848,0812513738,8,"The Shadow Rising (The Wheel of Time, Book 4)",Robert Jordan,1993,Tor Fantasy,bellingham, washington,United States,22.0,wheel of time,Fantasy
1848,0812550706,8,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,bellingham, washington,United States,22.0,ender's game (ender wiggins saga (paperback)),Science Fiction
1892,0767902521,9,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books,fort wayne, indiana,United States,47.0,ring,Fantasy
1903,0812550706,10,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,hualien, taiwan,Taiwan,36.0,ender's game (ender wiggins saga (paperback)),Science Fiction
1933,0440226430,8,Summer Sisters,Judy Blume,1999,Dell Publishing Company,honolulu, hawaii,United States,33.0,summer sisters,Fiction
2019,0440211727,5,A Time to Kill,JOHN GRISHAM,1992,Dell,carcavelos, n/a,Portugal,29.0,time to kill,Thriller
2019,0440214041,5,The Pelican Brief,John Grisham,1993,Dell,carcavelos, n/a,Portugal,29.0,pelican brief,Thriller
2030,0062507567,10,"The Thirteen Original Clan Mothers : Your Sacred Path to Discovering the Gifts, Talents, and Abilities of the Feminin",Jamie Sams,1994,HarperSanFrancisco,seabeck, washington,United States,31.0,ring,Fantasy
